,loading,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,failure
21377,118.12,3,15.741,12.711,16.152,16.365,12.587,20.002,11.188,15.184,20.247,12.107,15.051,16.105,14.606,19.655,671.783,0
21378,146.14,6,16.579,10.011,17.745,19.139,10.761,17.561,13.071,17.549,20.272,10.899,15.699,16.011,15.2838,18.131,692.828,1
21379,83.99,1,20.154,12.154,17.237,16.09,11.627,18.995,10.967,15.488,19.11,11.921,15.913,14.522,14.397,16.687,612.596,0
21380,142.04,9,18.863,9.535,16.082,16.727,12.425,18.428,10.303,15.3186,19.2232,11.45,15.73,15.096,14.845,15.301,376.344,0
21381,90.84,9,18.443,10.573,16.667,16.46,12.895,18.611,10.834,13.318,21.964,11.425,14.272,13.495,16.15,16.809,479.773,0
21382,276.45,4,18.604,10.212,15.904,17.469,11.415,18.691,12.401,17.16,22.651,15.346,14.359,13.67,14.73,16.619,521.761,0
21383,178.6,6,19.284,10.847,15.694,16.785,11.062,19.557,11.377,14.97,18.481,10.924,15.965,17.187,14.437,15.94,536.105,0
21384,185.63,3,15.557,10.763,17.786,18.185,11.587,17.752,11.201,14.811,19.185,9.921,14.255,16.839,17.225,12.936,642.761,1
21385,172.1,3,15.582,12.487,15.84,16.727,11.623,19.906,12.916,17.665,20.913,11.348,15.166,14.211,16.027,16.938,693.772,0
21386,102.11,4,18.392,11.3034,16.684,16.639,12.294,19.661,11.674,15.421,18.605,9.565,16.262,17.172,16.29,17.2108,622.842,0
21387,111.38,6,19.003,12.603,17.198,17.159,12.462,17.352,12.073,14.844,16.661,11.867,14.644,14.859,14.288,14.484,621.322,1
21388,194.68,5,16.89,12.56,16.806,17.63,11.851,16.357,10.219,13.627,22.526,11.696,15.657,17.921,13.92,14.573,518.391,1
21389,112.66,0,17.773,11.286,15.832,17.836,11.633,17.53,11.258,15.799599999999998,19.224,12.686,16.296,14.664399999999997,15.19,16.739,500.961,1
21390,93.18,5,17.003,11.323,14.924,18.418,11.992,19.92,11.577,16.76,20.381,11.346,13.347,14.886,13.612,16.748,691.1573999999999,0
21391,136.8,7,19.461,10.584,16.855,18.274,11.438,18.7214,12.743,14.066,18.218,14.195,15.945,15.32,15.96,12.915,643.924,1
21392,98.766,14,18.214,10.907,18.013,17.134,11.521,20.286,11.071,12.781,18.979,11.517,15.186,18.165,14.588,17.41,767.831,0
21393,98.73,13,15.809,12.609,16.875,18.127,10.721,18.035,13.268,14.1,19.895,13.926,15.07,15.713,15.698,19.122,747.522,1
21394,83.13,0,18.366,10.743,16.611,18.085,11.144,19.158,11.735,16.066,20.931,14.365,15.621,14.181,14.679,17.334,669.565,0
21395,116.77,3,18.287,13.063,17.871,15.167,11.27,18.382,11.234,14.135,20.157,12.683,16.704,16.092,14.629,16.491,597.235,0
21396,149.23,2,20.119,11.045,17.989,16.413,12.009,19.2,11.334,17.577,19.723,10.256,15.371,15.8452,14.75,17.713,644.811,0
21397,142.9,3,16.915,12.863,17.0,18.671,11.605,18.724,10.562,18.158,21.105,11.159,15.92,16.217,14.362,18.111,809.553,0
21398,195.33,9,17.829,10.54,15.363,16.661,11.785,19.225,13.501,16.492,17.334,10.094,15.464,14.29,16.432,14.273,589.2275999999999,0
21399,151.3,8,17.489600000000003,11.113,17.484,17.828,12.778,19.081,10.035,17.575,20.133,11.103,14.693,15.999,16.491,15.36,688.451,0
21400,123.78,3,17.268,10.827,17.37,18.318,11.063,19.488,10.78,13.574,16.396,14.445,17.424,15.326,15.911,14.208,748.395,1
21401,135.16,6,18.809,11.658,15.582,18.458,10.609,19.459,12.345,15.887,20.035,11.766,14.496,15.425,15.138,15.618,717.006,0
21402,85.28,7,17.562,12.777,16.369,18.255,11.94,18.353,12.21,15.426,19.601,10.152,16.639,11.599,14.7196,17.81,735.504,0
21403,80.34,10,18.862,11.355,18.259,16.8942,11.875,19.927,12.091,14.598,20.285,13.563,15.412,15.239,14.505,18.915,784.835,1
21404,98.76,6,17.386,10.847,18.534,17.121,11.389,18.166,12.043,15.44,19.276,9.423,17.402,16.544,14.342,17.243,661.45,1
21405,72.16,18,16.783,11.316,15.726,15.569,11.556,19.128,10.655,15.743,18.199,11.511,15.836,16.763,13.371,14.309,426.109,0
21406,133.54,5,17.374,11.346,16.629,18.262,11.445,17.923,10.957,16.101,21.479,14.358,16.186,13.631,14.049,17.295,613.362,0
21407,120.18,3,16.792,11.592,17.113,18.667,11.304,19.5562,11.771,15.115,21.376,13.234,16.223,14.909,14.368,18.161,754.899,0
21408,212.41,7,16.564,11.073,16.794,17.129,11.899,18.172,11.182,15.91,20.597,13.743,15.385,14.253,15.378,17.026,544.029,0
21409,211.85,8,17.42,12.914,18.942,17.164,10.728,19.16,9.974,13.649,16.579,10.36,14.027,15.132,14.228,16.987,845.255,1
21410,134.03,4,15.887,10.63,16.567,16.595,12.383,17.989,13.111,15.214,21.617,14.825,15.139,14.279,13.141,18.346,487.128,1
21411,136.2,0,17.758,10.827,18.095,19.24,11.228,20.745,12.225,14.481,18.586,12.827,15.497,18.443,14.62,15.732,987.417,0
21412,78.36,8,17.026,12.488,17.337,17.685,13.159,19.749,12.073,17.344,19.886,12.278,16.43,18.459,13.769,14.803,838.055,0
21413,71.06,15,16.838,11.923,14.782,19.674,13.136,19.042,10.54,15.107,20.176,8.725,15.8188,14.928,14.618,16.164,706.241,0
21414,104.48,0,19.472,12.263,16.699,16.68,12.692,17.84,10.292,16.324,22.867,14.682,16.101,12.991,16.73,18.268,529.749,1
21415,105.47,2,18.074,13.274,16.995,16.22,11.239,17.647,11.741,14.703,19.067,11.726,15.301,18.063,14.342,17.411,588.52,0
21416,140.954,5,19.188,10.243,16.191,18.771,9.875,19.728,11.301,14.976,18.769399999999997,9.25,14.602,13.697,14.739,16.437,703.997,0
21417,117.73,7,17.659,12.527,17.933,18.207,12.192,18.066,10.636,18.113,23.514,13.652,16.254,16.011,15.481,19.135,768.874,0
21418,97.88,9,17.451,12.163,16.267,18.144,11.593,18.375,10.439,16.556,19.615,10.953,15.277199999999999,15.363,15.057,18.242,650.546,0
21419,141.1,3,17.988,11.702,17.417,16.086,11.849,20.02,13.752,19.921,19.003,9.057,14.828,15.7864,14.372,16.124,727.16,0
21420,175.73,3,18.051,12.443,16.993,17.578,11.924,17.437,12.683,17.12,20.565,9.412,16.798,15.656,15.459,14.556,676.3452,0
21421,192.36,9,17.437,12.018,17.195,17.156,9.881,20.619,10.833,16.896,22.328,12.928,16.904,17.44,14.498,16.722600000000003,800.186,0
21422,73.29,5,16.761,12.305,16.535000000000004,17.468,11.177,19.107,10.125,15.892,16.998,11.083,15.3042,16.514,15.237,12.827,683.498,0
21423,95.41,4,17.256,11.282,17.666,17.495,12.719,18.648,10.279,17.062,17.382,14.434,17.26,17.38,14.134,13.879,658.58,0
21424,143.92,6,17.88,11.542,16.676,17.095,11.295,18.491,12.236,14.739,17.739,12.346,16.561,18.5,13.921,18.343,678.3338,0
21425,133.55,2,17.528,12.899,17.507,17.758,10.288,17.075,12.049,17.187,20.767,10.371,14.656,17.096,15.1744,17.8608,683.811,0
21426,189.93,9,18.712,11.644200000000001,17.525,16.951,11.24,19.708,10.683,15.586,19.25,12.682,15.382,15.491,13.853,16.957,674.1111999999999,1
21427,124.3,9,16.594,12.419,16.667,17.157,11.699,19.717,12.358,17.357,20.439,9.471,14.87,16.215,14.5996,14.585,752.472,0
21428,122.54,2,18.731,11.482,17.875,18.584,13.119,20.161,11.318,16.601799999999997,20.503,10.039,16.775,15.502,14.953,15.635,900.915,0
21429,109.14,12,17.392,10.501,16.16,17.44,12.178,18.959,11.943,15.053,19.7,10.931,13.82,15.617,15.98,14.562,564.489,0
21430,143.24,5,17.633,10.887,16.517,18.772,12.436,18.929,13.273,17.043799999999997,21.272,10.295,15.456,14.78,15.77,15.389,738.267,0
21431,66.84,0,17.352,12.249,17.67,15.954,13.033,20.775,11.905,17.946,19.994,11.829,16.591,16.0366,14.654,15.91,785.489,1
21432,88.03,7,18.045,13.718,16.106,17.759,11.822,18.457,10.544,15.425,17.91,10.566,15.458000000000002,17.379,14.127,14.42,709.817,0
21433,137.81,7,17.613,12.01,18.188,18.181,11.907,19.334,12.229,15.327,20.517,10.7884,15.097,15.191,14.244,16.482,878.292,0
21434,94.17,10,19.498,10.134,17.367,18.315,10.475,19.905,11.306,17.508,20.549,11.032,13.949,17.319,13.966,16.6556,747.447,0
21435,93.94,6,18.82,9.446,17.308,18.932,12.187,19.0,11.375,17.019,19.327,14.652,15.4416,15.226,16.658,13.067,685.832,0
21436,86.46,6,19.793,12.473,17.59,18.425,9.43,20.71,10.866,13.028,18.948,11.534,15.199,17.09,15.835,18.881,957.826,0
21437,93.97,9,17.391,14.824,16.752,16.235,12.571,18.046,13.339,16.467,21.018,11.2202,15.074,13.707,14.933,17.048,725.594,0
21438,135.33,9,18.027,11.606,17.79,17.687,12.212,19.016,11.756,15.596,21.633,11.344,16.053,15.045,14.219,13.8,692.854,0
21439,80.28,12,17.556,11.991,17.653,18.184,11.545,18.236,11.98,16.132,18.449,9.676,13.599,17.96,13.646,14.241,756.194,0
21440,71.85,3,18.768,10.355,17.944,16.922,12.901,19.455,10.534,16.064,19.21,10.672,17.292,14.687,13.642,18.165,642.867,0
21441,92.32,13,19.774,12.503,14.926,17.978,11.295,20.909,10.47,15.079,20.234,13.357,14.845,15.149,15.96,17.167,719.298,1
21442,106.28,5,18.571,12.059,17.475,17.27,12.834,20.974,11.345,14.424,17.017,12.196,16.491,15.149,15.843,13.205,866.629,0
21443,98.78,2,18.579,14.15,16.663,16.203,11.266,20.616,12.517,15.412,17.776,12.013,15.969,17.164,17.231,13.674,849.696,0
21444,103.37,6,16.644,11.999,18.009,15.885,11.193,21.82,10.485,18.054,20.533,9.878,15.572,17.048,16.174,15.045,835.903,0
21445,117.62,8,17.34,12.768,15.995,16.757,13.003,19.046,11.117,17.349,19.275,12.073,15.33,16.852,15.715,13.098,623.514,0
21446,155.0,6,17.862,11.955,17.17,18.489,11.069,16.972,11.279,15.043,20.159,11.076,15.349,14.578,17.544,15.702,639.823,0
21447,117.37,14,18.219,11.798,17.916,17.712,13.6,16.92,11.068,15.855,19.311,10.768,15.666,15.81,13.186,17.786,611.314,1
21448,90.832,2,18.527,12.008,16.228,17.122,12.432,18.814,11.634,17.922,20.695,10.883,14.444,17.15,14.481,17.93,701.8968,0
21449,80.91,5,18.936,13.158,17.081,18.251,12.504,18.535,11.75,17.905,17.644,8.045,17.302,14.24,15.6386,15.640199999999998,808.917,0
21450,147.16,2,18.494,11.4,16.729,19.199,12.4,20.037,12.302,16.974,18.756,12.501,15.522,16.937,15.809,13.349,876.175,0
21451,88.97,6,19.44,10.841,15.684,15.984,11.668,18.408,11.763,17.2306,19.415,14.633,14.614,17.456,15.586,17.282,396.728,0
21452,94.31,3,17.656,10.741,17.484,17.929,10.484,18.004,12.114,16.244,19.474,10.78,14.89,11.669,15.378,14.58,637.066,0
21453,122.15,7,17.925,12.652,18.769,17.351,12.042,18.22,11.396600000000001,15.363,20.1076,12.372,15.59,16.085,15.303,16.147,807.404,1
21454,137.34,8,17.832,11.397,16.285,17.299,11.689,16.798,11.808,15.245,19.294,12.315,15.488,15.223,14.56,16.194,516.399,0
21455,136.22,3,17.602,11.361,15.315,17.7936,10.954,23.807,13.309,17.013,20.137,12.772,14.34,14.643,15.552,15.321,1084.359,0
21456,117.18,0,18.635,12.336,16.091,17.467,11.621,19.385,11.859,15.737,23.53,14.642,15.971,15.211,15.738,16.792,700.649,0
21457,108.61,8,17.367,10.744,18.916,17.757,11.132,18.662,8.8,17.618,22.822,12.988,14.041,14.692,15.835,17.026,702.785,1
21458,200.11,7,18.339,11.522,15.521,16.728,13.174,18.765,12.66,17.674,19.299,10.02,14.448,14.762,15.009,16.627,569.0412,0
21459,91.744,8,18.573,12.079,15.747,16.162,11.855,19.896,12.742,14.749,20.3828,11.787,14.698,16.196,14.209,15.422,615.241,0
21460,212.79,3,17.579,10.785,16.698,18.07,12.688,20.773,12.11,14.692,19.115,13.16,15.058,14.466,17.113,16.6274,801.958,0
21461,86.48,4,18.634,13.497,17.867,18.233,10.034,18.369,11.326,17.242,21.441,11.3586,16.657,13.669,15.462,16.865,859.925,0
21462,112.01,6,16.275,12.411,15.689,17.836,9.596,19.066,11.683,16.28,21.908,15.282,14.02,13.378,14.776,17.415,678.655,1
21463,136.7,4,16.656,11.918,17.428,16.847,12.909,18.013,12.215,18.049,20.236,11.531,17.519,15.99,16.298,14.601,622.581,0
21464,138.0,1,18.036,10.924,16.063,17.829,12.418,20.201,11.667,16.481,18.758,9.757,17.098,12.6,13.623,14.686,698.32,0
21465,117.56,8,16.064,8.824,18.37,16.98,11.378,16.665,11.175,16.939,19.285,11.802,16.415,15.975,15.784,20.774,394.272,0
21466,106.73,7,18.359,12.97,15.626,18.987,10.659,19.308,11.166,17.246,18.601,9.443,15.893,14.634,13.94,17.3912,802.86,0
21467,116.57,5,17.001,10.466,16.067,16.567,12.209,19.799,12.239,16.416,18.03,9.394,15.572,18.07,13.215,13.619,556.398,0
21468,81.9,4,17.523,11.082,16.711,18.767,11.713,19.24,12.529,14.016,18.076,10.850399999999999,17.276,16.755,16.044,18.04,770.279,0
21469,108.39,1,18.17,10.988,16.496,17.902,10.792,18.833,11.494,17.616,22.842,13.158,16.13,14.675,15.459,17.411,632.042,0
21470,123.01,8,18.903,12.629,17.314,18.652,10.262,18.779,12.309,17.72,16.077,10.195,16.534,17.0856,14.552,15.811,853.441,0
21471,107.17,5,17.61,12.855,17.196,17.606,13.681,18.777,10.58,15.613,20.934,9.449,16.856,15.889,14.283,15.41,744.66,1
21472,82.39,4,17.476,11.993,17.648,18.533,11.526,19.931,12.097,19.93,18.606,11.62,15.469,16.1542,15.762,15.874,779.3958,0
21473,94.79,10,18.955,11.8754,17.222,17.849,10.612,19.448,11.611,14.5996,20.998,11.231,14.725,14.599,14.976999999999999,15.235,636.169,0
21474,114.06,4,15.575,12.21,16.758,17.037,12.602,18.715,11.809,15.927,19.4584,16.272,15.732,14.964,14.772,19.216,650.6514,0
21475,125.14,4,16.729,14.24,17.363,16.829,11.119,17.944,11.981,13.987,21.971,9.121,16.7584,15.923,15.611,17.2394,743.588,0
21476,192.65,6,17.699,12.862,18.965,18.357,11.474799999999998,18.074,10.911,14.52,19.586,11.637,15.662,14.365,14.552,14.485,791.0852,0
21477,114.23,3,17.062,13.081,16.182,17.405,11.224,19.049,10.521,16.43,18.498,8.206,15.776,16.817,15.693,14.723,693.787,0
21478,76.47,2,19.087,12.335,17.389,18.188,10.224,21.207,10.352,16.626,18.783,11.179,15.573,13.328,13.545,17.864,944.639,0
21479,88.81,5,16.938,12.439,17.916,17.871,9.38,19.786,13.019,16.78,20.677,11.471,16.295,15.36,13.917,14.8,911.457,0
21480,138.42,3,19.018,10.489,16.706,15.987,11.476,18.953,12.268,16.318,22.334,11.240199999999998,13.496,13.193,14.42,17.585199999999997,494.97,0
21481,123.19,5,19.386,12.176,16.607,15.807,11.197,19.091,11.914,17.12,18.963,9.569,14.346,13.838,14.934,15.194,576.019,0
21482,172.57,3,18.298,10.893,16.611,16.565,11.59,20.843,10.7928,14.088,19.731,13.277,16.007,15.41,15.1,18.748,668.64,0
21483,205.77,3,17.433,11.544,17.057,17.048,11.328,20.041,12.17,15.101,17.533,12.517,13.678,18.175,14.651,16.672,739.483,0
21484,67.42,11,18.56,11.986,15.761,17.575,12.136,18.209,10.486,13.544,19.029,12.465,14.289,17.156,14.056,16.681,550.522,0
21485,97.63,4,17.541,10.011,17.121,17.49,12.132,18.916400000000003,10.688,16.712000000000003,17.533,12.259,14.798,19.286,16.56,17.101,676.071,0
21486,82.85,0,18.435,11.819,19.98,17.143,11.917,19.525,12.596,15.634,18.847,11.169,16.066,16.189,12.81,15.294,927.285,0
21487,177.03,2,17.579,11.914,18.443,18.558,11.988,19.358,9.87,17.437,20.695,11.263,16.067,14.562,14.1534,16.866,872.833,0
21488,124.79,4,15.66,11.447,15.715,17.994,10.09,19.196,9.535,14.647,18.996,11.676,14.322,16.487,13.993,16.444,602.491,0
21489,72.71,3,16.086,10.64,17.065,16.33,14.022,18.617,11.944,15.706,22.398,13.94,15.904,13.714,16.193,17.06,521.841,0
21490,125.55,3,17.461,12.587,17.115,17.893,11.297,18.102,10.613,13.809,19.6864,14.196,16.84,16.344,14.657,19.913,696.328,0
21491,172.91,5,19.317,12.67,16.658,15.867,10.808,18.017,9.522,15.412,19.887,9.492,16.203,13.67,14.728399999999999,16.841,485.863,0
21492,199.56,0,16.743,10.969,16.949,17.552,13.303,20.196,12.165,15.319,19.604,11.203,14.7,13.766,15.06,15.242,748.64,0
21493,106.64,2,17.916,12.158,19.43,16.596,12.52,19.018,9.85,13.221,17.622,13.092,14.235,17.038,15.156,15.372,777.509,0
21494,162.38,8,18.98,11.362,16.922,19.638,11.031,19.176,10.4942,14.886,20.227,12.139,14.008,15.812000000000001,16.033,14.553,816.875,1
21495,142.22,5,17.548,13.106,16.849,16.379,10.035,20.354,12.428,15.033,21.815,11.913,16.839,16.353,15.847,17.031,793.992,0
21496,106.29,8,19.299,10.833,14.908,18.507,12.216,18.159,12.798,15.94,21.545,15.757,15.907,15.725399999999999,14.166,16.01,541.214,0
21497,122.6,8,17.465,12.686,17.3014,16.488,13.204,18.773,12.15,15.125,19.94,12.439,16.058,18.041,14.607400000000002,17.405,678.16,0
21498,155.51,0,15.862,12.623,17.113,17.278,10.908,17.995,10.201,17.068,20.177,12.3196,15.925,16.693,14.749,18.412,634.783,0
21499,124.08,7,19.032,10.348,17.572,17.4498,13.325,18.993,12.319,16.719,20.615,11.986,16.998,13.157,14.6,17.722,592.117,1
21500,132.61,9,18.239,10.899,17.568,16.511,11.508599999999998,18.479,11.99,18.878,18.37,11.548,17.53,14.335,15.238,17.089,634.8212,1
21501,122.33,5,17.292,12.824,16.664,17.738,13.026,18.323,10.094,15.463,17.594,9.737,15.169,14.774,15.127,15.529,673.661,0
21502,95.31,1,17.763,12.909,18.394,17.92,11.113,18.511,12.783,15.087,19.857,9.947,16.878,13.343,15.358,16.058,876.102,0
21503,152.19,8,20.149,13.013,17.452,17.197,11.488,18.949,12.026,17.96,19.881,11.367,15.345,15.221,14.717,15.852,780.391,0
21504,156.94,5,18.134,10.416,15.721,19.148,12.531,18.544,10.2,15.901,19.282,10.356,15.346,15.551,16.057,15.048,596.431,0
21505,140.46,3,16.63,10.341,19.41,19.006,12.336,19.884,11.4642,14.559,16.394,11.609,17.187,18.357,14.738,16.7792,802.0748000000001,0
21506,105.4,0,16.975,11.211,18.489,18.918,13.362,18.193,12.795,16.515,15.487,11.5606,16.123,16.473,14.798,12.042,836.699,0
21507,161.13,1,16.655,12.212,17.957,19.911,11.069,19.45,11.068,13.801,19.134,12.166,15.219,18.313,15.154,17.24,993.833,1
21508,127.83,9,17.735,10.421,18.724,18.352,12.501,18.872,12.815,14.44,22.039,11.793,15.982,18.145,14.1,19.409,811.747,0
21509,199.73,3,19.261,11.536,17.121,16.493,11.784,20.535,12.487,16.465,20.434,11.72,15.425,15.14,15.689,18.416,742.506,1
21510,95.55,13,18.939,10.701,19.161,17.007,10.757,18.401,10.406,16.57,19.035,10.439,15.936,14.968,13.862,17.886,670.923,0
21511,150.82,5,17.236,9.746,16.861,17.446,13.426,18.297,10.865,14.357,20.33,10.655,16.47,17.551,15.501,13.265,497.23,0
21512,98.66,7,17.191,12.797,16.753,17.24,12.592,17.802,11.912,17.594,19.276,11.174,16.173,13.411,15.632,15.537,637.979,0
21513,195.23,5,16.748,11.888,18.076,16.856,11.817,17.733,11.113,15.75,20.863,11.048,15.703,14.738,15.328,16.9762,622.651,0
21514,155.01,3,16.58,11.902,17.535,16.262,12.197,19.06,10.639,16.716,19.572,11.305,15.303,15.233,14.774,17.27,628.776,0
21515,150.54,5,18.001,10.823,17.288,16.263,10.309,21.099,11.45,16.317,17.595,14.663,17.394,17.762,16.294,15.821,714.586,0
21516,151.28,5,17.038,11.818,16.935399999999998,16.205,10.975,21.07,10.25,15.099,20.737,11.966,12.864,16.303,16.208,19.111,757.986,0
21517,135.06,7,18.03,10.336,17.804,17.732,12.986,17.504,12.124,15.924,19.576,10.072,13.965,14.839,14.424600000000002,16.078,583.61,0
21518,136.18,2,15.883,11.852,17.411,16.865,11.925,19.186,10.102,13.232,22.967,9.827,15.459,17.422,13.4834,15.556,662.996,0
21519,138.9,0,17.72,13.133,16.312,17.782,12.607,19.312,10.657,16.237,19.731,14.685,13.788,15.044,16.323,13.645,755.312,0
21520,155.58,8,17.9822,11.806,17.048,17.486,11.615,19.549,10.209,20.193,19.558,12.048,15.688,17.281600000000005,15.1672,15.219,712.527,0
21521,101.35,3,18.252,10.262,15.078,17.422,11.572,18.026,12.613,17.784,17.207,7.73,17.527,15.297,16.888,17.255,422.118,0
21522,293.2,2,19.024,12.911,17.489,16.674,11.457,17.367,10.526,14.907,20.876,11.726400000000002,14.472399999999999,15.538,14.215,15.446,590.994,0
21523,96.82,7,16.637,12.054,18.206,18.402,10.72,17.867,13.631,17.825,21.977,15.622,15.158,13.289,15.604,16.176,636.8398000000001,0
21524,76.43,6,18.362,12.904,17.734,19.147,11.326,17.699,12.052,16.472,19.659,12.58,14.892,15.1862,16.401,14.788,851.445,0
21525,115.58,11,17.057,11.962,18.013,16.464,11.108,18.392,10.787,15.543,19.781,13.197,16.236,14.939,12.974,17.0474,633.457,0
21526,106.25,3,17.287399999999998,12.055,16.999,15.699,11.554,19.904,12.299,15.687,19.12,12.632,15.83,14.012,14.567,15.021,723.5824,0
21527,86.86,5,18.865,11.439,18.663,19.243,10.914,18.245,9.457,15.699,17.776,10.131,17.115,15.328,15.866,14.804,824.247,1
21528,159.78,16,20.28,13.422,18.383,17.627,11.107,17.646,9.421,17.054,20.409,12.98,16.326,14.208,15.81,14.813,752.378,0
21529,122.55,2,18.09,12.383,16.942,16.071,10.875,19.011,13.102,16.619,19.827,12.369,15.856,17.645,14.275,15.732,648.885,0
21530,138.38,3,18.345,13.588,18.114,18.418,10.494,19.026,9.183,15.433,20.088,13.261,17.719,15.278,14.492,16.531799999999997,901.406,1
21531,198.58,5,17.739,11.985,18.829,17.134,10.495,18.68,11.267,14.808,18.774,12.674,15.319,15.623000000000001,15.259,14.694,771.345,0
21532,143.8,10,15.964,10.547,14.662,17.609,11.051,19.776,12.618,17.968,17.371,13.745,16.255,17.09,14.926599999999999,15.264,553.654,0
21533,165.03,7,17.541,11.165,16.756,17.266,11.836,17.369,11.215,14.075,19.287,12.968,14.777,16.685,15.937,17.721,499.055,0
21534,144.36,0,17.518,13.102,16.139,17.998,10.824,20.222,11.849,15.959,22.014,14.953,15.556,14.206,13.657,16.557,849.574,0
21535,104.97,3,18.493,12.206,19.116,17.915,12.521,17.228,11.414,16.029,19.939,11.188,15.85,15.029,15.464,16.157,761.121,0
21536,157.15,5,18.266,11.910999999999998,18.006,17.81,11.562,19.249,13.482,14.746,19.7796,10.9,15.059,13.08,15.279,16.26,844.404,0
21537,186.42,3,16.775,10.913,16.503,17.906,10.265,17.561,11.322799999999999,15.392,18.171,13.099,16.577,16.383,15.719,14.802,525.183,0
21538,55.14,4,16.683,12.418,18.117,17.243,10.429,18.463,13.539,16.267,19.834,11.106,16.242,13.807,15.554,16.389200000000002,788.495,0
21539,153.32,3,18.203,11.978,17.561,17.229,10.474,20.0654,12.306,14.723,17.956,12.094800000000001,14.494,16.623,15.104,16.357,681.769,0
21540,147.7,8,19.455,12.661,18.12,17.501,11.306,20.745,10.845,20.64,19.445,12.043,15.385,15.925,13.912,16.2104,935.478,0
21541,148.57,2,17.949,12.134,16.864,17.437,10.585,18.348,12.067,16.831,18.617,11.558,15.127,14.342,15.773,15.745,664.536,0
21542,138.42,9,16.293,12.198,17.544,18.849,11.877,19.207,11.474799999999998,13.824,18.795,14.043,14.526,15.846,16.177,16.687,880.285,0
21543,158.31,4,18.95,12.592,16.663,17.439,11.358,19.181,11.613,14.224,20.164,13.324,16.331,16.068,15.474599999999999,17.919,730.291,0
21544,122.62,6,18.762,9.855,15.552,16.163,10.259,18.7192,10.526,17.477,19.837,13.411,15.212,16.68,16.084,16.059,361.229,1
21545,71.9,11,19.327,11.274,18.373,16.374,10.888,21.022,12.959,17.88,18.833,12.234,15.664,13.522,16.686,17.0114,846.184,0
21546,136.82,8,18.125,11.822,15.836,17.4002,10.086,17.055,11.653,17.424,20.087,10.71,15.408,16.012,16.227,15.381,552.361,0
21547,207.46,6,17.01,11.651,17.368,17.053,11.086,18.355,11.49,17.637,19.285,10.822,14.4892,15.132,15.614,16.61,629.067,0
